0.121981 -8.80539e-15 0.0847709 0.450005 3.95253e-323 4.24399e-314 8.48798e-314 1.2732e-313 1.6976e-313 4.44659e-323 4.24399e-314 8.48798e-314 1.2732e-313 2.22509e-308 0 4.94066e-324 4.24399e-314 2.122e-314 
-0.121981 8.02453e-15 -0.00403671 -0.321432 4.24399e-314 8.48798e-314 2.47033e-323 4.24399e-314 8.48798e-314 1.2732e-313 2.122e-314 6.36599e-314 1.061e-313 1.4854e-313 2.122e-314 6.36599e-314 1.061e-313 1.4854e-313 
-0.0502928 1.60982e-15 -0.243086 -0.0983117 1.6976e-313 4.44659e-323 4.24399e-314 8.48798e-314 1.2732e-313 1.6976e-313 2.122e-313 2.122e-314 6.36599e-314 1.061e-313 1.4854e-313 1.9098e-313 2.3342e-313 2.122e-314 
0.210992 -0.118262 0.146895 0.326509 2.3342e-313 5.92879e-323 4.24399e-314 8.48798e-314 1.2732e-313 1.6976e-313 2.122e-313 2.54639e-313 6.42285e-323 4.24399e-314 8.48798e-314 1.2732e-313 1.6976e-313 2.122e-313 
