-0.121981  0.121981  0.0502928  -0.210992  0.351653  -0.210992  0.13643  0.208118  -0.281322  -0.380393  0.263153  0.351653  -0.281322  0.322968  0.263153  -0.150694  -0.0215804  0.0215804  
-7.95434e-16  3.36548e-15  -2.44332e-15  -0.118262  0.591312  0.118262  8.37398e-17  -1.82281e-15  -0.295656  6.40381e-15  0.221249  -0.591312  0.295656  -6.33115e-15  -0.221249  2.25451e-15  1.26196e-15  -8.42528e-16  
-0.0847709  0.00403671  0.243086  -0.146895  -0.299231  -0.146895  0.0961065  0.0499053  0.184979  -0.622175  0.183211  -0.299231  0.184979  -0.414396  0.183211  -0.0381278  0.0151422  0.0605689  
-0.450005  0.321432  0.0983117  -0.326509  0.181394  -0.326509  0.13802  0.108719  0.0725575  0.197583  -0.271485  0.181394  0.0725575  -0.335923  -0.271485  0.237292  0.048836  -0.0781376  
