2.1084436931843733	0.0846332332932626	0.02307211427061748	-0.022581576333189253	0.003841136233814728	-0.022581576333189253	0.015734989097686138	0.004584555531393743	-0.003072908987051782	0	0	0.003841136233814728	-0.003072908987051782	0.001448280929606415	0	0.0004334838314659817	0	0
0.0846332332932626	2.265863048714085	0.07894796309609405	0.08174146045944793	-0.01832463237160074	0.08174146045944793	0.04487795935007079	0	0	0.004584555531393743	0	-0.01832463237160074	0	0.003765389355150511	0	0	0.0004334838314659817	0
0.02307211427061748	0.07894796309609405	2.179392250031949	0.08002879620642743	0.018324632371600733	0.08002879620642743	0	0.04487795935007079	0	0.015734989097686138	-0.007964012909480194	0.018324632371600733	0	0	-0.007964012909480194	0.003765389355150511	0.001448280929606415	0
-0.022581576333189253	0.08174146045944793	0.08002879620642743	2.2198181805966564	0.06967541089238581	0	0.08002879620642743	0.08174146045944793	0.027358588530591352	-0.022581576333189253	0	0	0	0	0.013274343475800997	0	0	0
0.003841136233814728	-0.01832463237160074	0.018324632371600733	0.06967541089238581	2.0333349837818107	0	0	0	0.0929005478565144	0	-0.02212390579300165	0	0	-0.018324632371600733	0	0.01832463237160074	-0.003841136233814728	0
-0.022581576333189253	0.08174146045944793	0.08002879620642743	0	0	2.2198181805966564	0.08002879620642743	0.08174146045944793	0	-0.022581576333189253	0.013274343475800997	0.06967541089238581	0.027358588530591352	0	0	0	0	0
0.015734989097686138	0.04487795935007079	0	0.08002879620642743	0	0.08002879620642743	2.217865591043696	0.07894796309609405	0.05360797582476035	0.02307211427061748	0	0	0.05360797582476035	0.016753552042793003	0	0	0	0.0004334838314659817
0.004584555531393743	0	0.04487795935007079	0.08174146045944793	0	0.08174146045944793	0.07894796309609405	2.268427590498225	0.08292738761932152	0.0846332332932626	0.03930721362162658	0	0.08292738761932152	0	0.03930721362162658	0.016753552042793003	0	0.001448280929606415
-0.003072908987051782	0	0	0.027358588530591352	0.0929005478565144	0	0.05360797582476035	0.08292738761932152	2.2109433345790994	0	0.0954310440196013	0	0	0.08292738761932152	0	0.05360797582476035	0	-0.003072908987051782
0	0.004584555531393743	0.015734989097686138	-0.022581576333189253	0	-0.022581576333189253	0.02307211427061748	0.0846332332932626	0	2.0609085656492483	0.07757146811292508	0	0	0	0.07757146811292508	0	0.016753552042793003	0.003765389355150511
0	0	-0.007964012909480194	0	-0.02212390579300165	0.013274343475800997	0	0.03930721362162658	0.0954310440196013	0.07757146811292508	2.1442299071660798	0	0	0	0	0.07757146811292508	0.03930721362162658	-0.007964012909480194
0.003841136233814728	-0.01832463237160074	0.018324632371600733	0	0	0.06967541089238581	0	0	0	0	0	2.0333349837818107	0.0929005478565144	-0.018324632371600733	-0.02212390579300165	0.01832463237160074	-0.003841136233814728	0
-0.003072908987051782	0	0	0	0	0.027358588530591352	0.05360797582476035	0.08292738761932152	0	0	0	0.0929005478565144	2.2109433345790994	0.08292738761932152	0.0954310440196013	0.05360797582476035	0	-0.003072908987051782
0.001448280929606415	0.003765389355150511	0	0	-0.018324632371600733	0	0.016753552042793003	0	0.08292738761932152	0	0	-0.018324632371600733	0.08292738761932152	2.085630675062623	0	0.07894796309609405	0.02307211427061748	0.004584555531393743
0	0	-0.007964012909480194	0.013274343475800997	0	0	0	0.03930721362162658	0	0.07757146811292508	0	-0.02212390579300165	0.0954310440196013	0	2.1442299071660798	0.07757146811292508	0.03930721362162658	-0.007964012909480194
0.0004334838314659817	0	0.003765389355150511	0	0.01832463237160074	0	0	0.016753552042793003	0.05360797582476035	0	0.07757146811292508	0.01832463237160074	0.05360797582476035	0.07894796309609405	0.07757146811292508	2.210807041986102	0.0846332332932626	0.015734989097686138
0	0.0004334838314659817	0.001448280929606415	0	-0.003841136233814728	0	0	0	0	0.016753552042793003	0.03930721362162658	-0.003841136233814728	0	0.02307211427061748	0.03930721362162658	0.0846332332932626	2.214285912101656	0.04487795935007079
0	0	0	0	0	0	0.0004334838314659817	0.001448280929606415	-0.003072908987051782	0.003765389355150511	-0.007964012909480194	0	-0.003072908987051782	0.004584555531393743	-0.007964012909480194	0.015734989097686138	0.04487795935007079	2.1210554181147754
